SettlementPoint,Month,Day,Time,NormalAvgPrice
HB_NORTH,1,12,16,0.9021550384763017
HB_NORTH,1,12,17,0.9360434297830338
HB_NORTH,1,12,18,1.34818768392769
HB_NORTH,1,12,19,1.3556453234385566
HB_NORTH,1,12,20,1.1637207772030196
HB_NORTH,1,12,21,1.067758504085251
HB_NORTH,1,12,22,1.0356248514869584
HB_NORTH,1,12,23,0.96071944287046
HB_NORTH,1,12,24,0.9131221554040467
HB_NORTH,1,13,1,0.8092172634943839
HB_NORTH,1,13,2,0.7759657203898623
HB_NORTH,1,13,3,0.7725923754372297
HB_NORTH,1,13,4,0.7630506282854975
HB_NORTH,1,13,5,0.8267586572480734
HB_NORTH,1,13,6,0.9477171691210429
HB_NORTH,1,13,7,1.2013927095590156
HB_NORTH,1,13,8,1.237342928625643
HB_NORTH,1,13,9,1.3149298625361934
HB_NORTH,1,13,10,1.2207653477155629
HB_NORTH,1,13,11,1.100192360980037
HB_NORTH,1,13,12,0.9984137246948931
HB_NORTH,1,13,13,0.9466569749930727
HB_NORTH,1,13,14,0.8955748942817787
HB_NORTH,1,13,15,0.8586608623715419
HB_NORTH,1,13,16,0.8272405636698781
HB_NORTH,1,13,17,0.8666605089734992
HB_NORTH,1,13,18,1.2369574034881994
HB_NORTH,1,13,19,1.4138170602905094
HB_NORTH,1,13,20,1.1858753227769054
HB_NORTH,1,13,21,1.0258823907377586
HB_NORTH,1,13,22,0.9848239636000017
HB_NORTH,1,13,23,0.9146583885852433
HB_NORTH,1,13,24,0.8748529181441783
HB_NORTH,1,14,1,0.860225961477499
HB_NORTH,1,14,2,0.7874922333667246
HB_NORTH,1,14,3,0.7654793756260857
HB_NORTH,1,14,4,0.8034185866629472
HB_NORTH,1,14,5,0.8558639666256673
HB_NORTH,1,14,6,0.9877382295880198
HB_NORTH,1,14,7,1.5231477372151707
HB_NORTH,1,14,8,1.38447687762322
HB_NORTH,1,14,9,1.2180109810684352
HB_NORTH,1,14,10,1.1216413273651775
HB_NORTH,1,14,11,1.0782242623283416
HB_NORTH,1,14,12,1.0649353942913662
HB_NORTH,1,14,13,0.9558855229955746
HB_NORTH,1,14,14,0.8948175950699315
HB_NORTH,1,14,15,0.8702686938107858
HB_NORTH,1,14,16,0.8369958028479769
HB_NORTH,1,14,17,0.8837604453292419
HB_NORTH,1,14,18,1.2253147864017346
HB_NORTH,1,14,19,1.2587905608460241
HB_NORTH,1,14,20,1.0587474481062096
HB_NORTH,1,14,21,0.9876367878472795
HB_NORTH,1,14,22,0.8971507551069576
HB_NORTH,1,14,23,0.8550524326997451
HB_NORTH,1,14,24,0.8249242356998846
HB_NORTH,1,15,1,0.8181146274272659
HB_NORTH,1,15,2,0.7588792582140698
HB_NORTH,1,15,3,0.7450110864745011
HB_NORTH,1,15,4,0.7527514613989115
HB_NORTH,1,15,5,0.8159645232815965
HB_NORTH,1,15,6,0.8939057985621178
HB_NORTH,1,15,7,1.3233891016596115
HB_NORTH,1,15,8,1.21792649331452
HB_NORTH,1,15,9,1.1241819525633272
HB_NORTH,1,15,10,1.1517032856278975
HB_NORTH,1,15,11,1.1237519317341935
HB_NORTH,1,15,12,1.0670966874958006
HB_NORTH,1,15,13,1.0225895316804408
HB_NORTH,1,15,14,0.9603440166633072
HB_NORTH,1,15,15,0.9308875898676343
HB_NORTH,1,15,16,0.9217496472485386
HB_NORTH,1,15,17,0.9127192098367266
HB_NORTH,1,15,18,1.2790969562588188
HB_NORTH,1,15,19,1.4609957669824634
HB_NORTH,1,15,20,1.0682792447759188
HB_NORTH,1,15,21,1.001733521467446
